CharacterID,Section,FieldKey,Value
char_verona,CharacterPersonality,Desire,"다시 ‘믿음’을 되찾는 것. 누군가를 진심으로 지키며, 대지와 함께 살아가는 길을 찾고자 함."
char_verona,CharacterPersonality,Background,"대지의 힘을 다루는 능력으로 농경과 풍요의 신전에서 신관으로 봉직했으나, 섬의 마력이 불안정해지자 신전이 붕괴되고 동료를 잃음. 그녀는 이후 농장을 혼자 재건하며, 자연의 순환을 다시 일으키려 한다. 플레이어를 만난 후, 그 안에서 ‘잃었던 신념’을 조금씩 되찾기 시작한다."
char_verona,CharacterPersonality,VoiceConcept,중저음의 성숙한 여성 목소리. 부드럽지만 신념 있는 어조. 감정이 드러날 때 울림이 깊고 따뜻함.
char_verona,CharacterGameplayDefinition,NpcRoles,QuestGiver | Worker | Guard
char_verona,CharacterGameplayDefinition,InteractionTypes,Dialogue | Quest | Gift
char_verona,CharacterGameplayDefinition,ShopID,
char_verona,CharacterGameplayDefinition,CraftingStationID,
char_verona,CharacterGameplayDefinition,DefaultAffinity,0
char_verona,CharacterGameplayDefinition,MaxAffinity,100
char_verona,CharacterGameplayDefinition,GiftProfileID,gift_verona
char_verona,CharacterGameplayDefinition,QuestGroupID,quest_verona
char_verona,CharacterGameplayDefinition,RecruitmentConditionID,
char_verona,CharacterGameplayDefinition,CompanionAbilityID,
char_verona,CharacterGameplayDefinition,WorkAbilityID,work_farming
char_verona,CharacterGameplayDefinition,ScheduleID,schedule_verona
char_verona,CharacterGameplayDefinition,SpawnPointID,spawn_verona_default
char_verona,CharacterDialogueSet,DialogueTableID,dlg_verona
char_verona,CharacterDialogueSet,Greeting,“햇살이 좋군. 오늘도 대지는 우리를 지켜보고 있어.”
char_verona,CharacterDialogueSet,RandomTalk,"“사람은 쉽게 잊지만, 땅은 모든 걸 기억하지.”"
char_verona,CharacterDialogueSet,AffinityReactions,"• 무관심: “대지는 거짓말을 하지 않지. 사람은 다를지도 모르지만.” • 호기심: “너는 흙 묻은 손을 두려워하지 않는군.” • 신뢰: “너와 함께 밭을 갈면… 풍요가 돌아올 것 같아.” • 애정: “대지처럼… 천천히, 깊게. 그렇게 너를 품고 싶어.” • 사랑: “이제는 신이 아닌, 네가 내 믿음이야.”"
char_verona,CharacterDialogueSet,PreferredItems,"좋아함: 농작물, 금속 공예품, 대지 결정 / 싫어함: 가벼운 농담, 헛된 약속"
char_verona,CharacterDialogueSet,EventLines,“너는 씨앗 같아. 작지만… 언젠가 내 마음속에서 꽃이 필 거야.”
char_verona,CharacterDialogueSet,ExpressionTags,평온 / 따뜻함 / 결의 / 부끄러움 / 회상
char_verona,CharacterDialogueSet,LocalizationTable,Character
char_verona,CharacterRelationship,RelationshipRaw,"• 플레이어: 처음엔 의심하지만, 진심을 보고 신뢰와 유대 형성 • 밀크: 옛 동료처럼 대하며, 카페에 재료를 공급 • 루네트: 약초 거래로 자주 만남 • 라그: “대지의 수호자”로서 전우 같은 관계"
char_verona,CharacterRelationship,RelationshipTableID,rel_verona
char_verona,DeveloperReference,Origin,“테라 바인(Terra Vine)” – 대지의 신을 모시는 황토 고원지대
char_verona,DeveloperReference,Affiliation,과거 황소신전의 수녀 / 현재 섬의 대지 수호자
char_verona,DeveloperReference,JobDisplay,대지의 수호자 / 농장 여신관
char_verona,DeveloperReference,RaceDisplay,소족 (Bullkin)
char_verona,DeveloperReference,SourceSheet,원본 비교표
char_verona,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_verona,DeveloperReference,LastReviewedDate,2026-07-31
char_kasumi,CharacterDefinition,CharacterID,char_kasumi
char_kasumi,CharacterDefinition,DisplayName,카스미
char_kasumi,CharacterDefinition,EnglishName,Kasumi
char_kasumi,CharacterDefinition,NameKey,CHAR_KASUMI_NAME
char_kasumi,CharacterDefinition,RaceID,race_foxkin
char_kasumi,CharacterDefinition,JobID,job_shrine_maiden
char_kasumi,CharacterDefinition,Gender,여성
char_kasumi,CharacterDefinition,AgeDisplay,25세
char_kasumi,CharacterDefinition,HeightDisplay,166cm
char_kasumi,CharacterDefinition,IsAvailable,TRUE
char_kasumi,CharacterDefinition,UnlockConditionID,unlock_kasumi_first_meeting
char_kasumi,CharacterDefinition,DefaultAreaID,area_tbd
char_kasumi,CharacterDefinition,Summary,"“거짓을 무기로 삼은 여우, 진심을 찾아 나선 여인. 카스미는 환술보다 더 위험한, ‘진실한 감정’의 의미를 배워간다.”"
char_kasumi,CharacterDefinition,SymbolMotif,여우불 / 안개 / 붉은 부적 (진실과 환상의 상징)
char_kasumi,CharacterDefinition,ThemeColor,#F4C3A1 (앰버 브라운) / #A42D27 (진홍색)
char_kasumi,CharacterAppearance,Hair,"붉은빛이 감도는 은갈색 롱헤어, 끝은 부드러운 웨이브"
char_kasumi,CharacterAppearance,Eyes,"호박빛 금안(金眼), 날카롭지만 농담이 섞인 시선"
char_kasumi,CharacterAppearance,BodyImpression,"유연하고 매끈한 체형, 여우처럼 느긋한 움직임"
char_kasumi,CharacterAppearance,Outfit,"붉은 기모노풍 전투복, 허리엔 흰 끈과 부적 주머니"
char_kasumi,CharacterAppearance,Accessories,"부적 팔찌, 꼬리에 묶인 붉은 리본"
char_kasumi,CharacterAppearance,Features,"여우 귀와 큼직한 붉은 꼬리 1~2가닥, 감정에 따라 꼬리가 살짝 흔들림"
char_kasumi,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 안개 낀 숲, 붉은 부적과 여우불, 따뜻한 조명 효과"
char_kasumi,CharacterAppearance,PortraitAddress,Characters/kasumi/Portrait
char_kasumi,CharacterAppearance,FullBodyAddress,Characters/kasumi/FullBody
char_kasumi,CharacterAppearance,PrefabAddress,Characters/kasumi/Prefab
char_kasumi,CharacterAppearance,AnimatorControllerAddress,Characters/kasumi/AnimatorController
char_kasumi,CharacterPersonality,PersonalityTags,"교활, 매혹적, 이지적, 관찰자, 유머러스"
char_kasumi,CharacterPersonality,SpeechStyle,부드럽지만 어딘가 도발적. 웃을 때 손끝으로 입을 살짝 가림
char_kasumi,CharacterPersonality,Trauma,자신의 환술이 타인의 신뢰를 무너뜨린 과거. “진심과 거짓”의 경계에 혼란을 느낌
char_kasumi,CharacterPersonality,Desire,‘진실한 관계’를 스스로 증명하고자 함. 환술이 아닌 진심으로 누군가에게 인정받고 싶어 함
char_kasumi,CharacterPersonality,Background,"과거 왕국의 첩보 임무 중 환술이 실패해 무고한 이들을 희생시킴. 그 이후 자신의 능력을 경계하며 외부 세계를 떠돌고 있다. 섬에 오게 된 뒤, 플레이어의 존재를 “거짓 없는 시선”으로 처음 느끼게 된다."
char_kasumi,CharacterPersonality,VoiceConcept,"낮고 부드러운 여성 보이스. 여유 있는 말투, 간헐적인 장난스러운 웃음"
char_kasumi,CharacterGameplayDefinition,NpcRoles,Merchant | QuestGiver | Special
char_kasumi,CharacterGameplayDefinition,InteractionTypes,Dialogue | Trade | Quest | Gift
char_kasumi,CharacterGameplayDefinition,ShopID,shop_kasumi
char_kasumi,CharacterGameplayDefinition,CraftingStationID,station_kasumi
char_kasumi,CharacterGameplayDefinition,DefaultAffinity,0
char_kasumi,CharacterGameplayDefinition,MaxAffinity,100
char_kasumi,CharacterGameplayDefinition,GiftProfileID,gift_kasumi
char_kasumi,CharacterGameplayDefinition,QuestGroupID,quest_kasumi
char_kasumi,CharacterGameplayDefinition,RecruitmentConditionID,
char_kasumi,CharacterGameplayDefinition,CompanionAbilityID,
char_kasumi,CharacterGameplayDefinition,WorkAbilityID,work_information
char_kasumi,CharacterGameplayDefinition,ScheduleID,schedule_kasumi
char_kasumi,CharacterGameplayDefinition,SpawnPointID,spawn_kasumi_default
char_kasumi,CharacterDialogueSet,DialogueTableID,dlg_kasumi
char_kasumi,CharacterDialogueSet,Greeting,"“안개가 자욱하네. 이런 날엔, 진심이 더 잘 보이지.”"
char_kasumi,CharacterDialogueSet,RandomTalk,“진실이란 게 꼭 선명할 필요는 없어. 흐릿할수록 사람 마음이 보이거든.”
char_kasumi,CharacterDialogueSet,AffinityReactions,"• 무관심: “넌 뭘 믿어? 눈앞의 진실이 전부라고 생각해?” • 호기심: “거짓을 꿰뚫는 눈이 있네… 마음에 들어.” • 신뢰: “나, 사실 네 앞에선 환술을 쓰기 싫어. 이유는… 묻지 마.” • 애정: “널 속이는 게 더 어려워졌어. 그건 좋은 징조겠지?” • 사랑: “이제는 환상 따윈 필요 없어. 너만 보면 현실이 충분하니까.”"
char_kasumi,CharacterDialogueSet,PreferredItems,"좋아함: 향초, 붉은 비단, 부적, 거울 / 싫어함: 성수, 거짓말, 쇠붙이"
char_kasumi,CharacterDialogueSet,EventLines,"“환상은 사라지지만, 네 눈빛은 거짓이 아니야. 그래서… 믿게 돼.”"
char_kasumi,CharacterDialogueSet,ExpressionTags,미소 / 당황 / 회상 / 분노 / 여유
char_kasumi,CharacterDialogueSet,LocalizationTable,Character
char_kasumi,CharacterRelationship,RelationshipRaw,• 플레이어: 처음엔 시험하듯 접근하지만 점차 마음을 연다 • 벨라모르타: 서로의 유혹 방식을 비꼬며 견제하는 라이벌 • 리제: 감정 없는 기계를 흥미롭게 여김 • 루네트: 순수함을 장난스럽게 놀리지만 내심 보호하려 함
char_kasumi,CharacterRelationship,RelationshipTableID,rel_kasumi
char_kasumi,DeveloperReference,Origin,안개산 마을 “카가츠네 (Kagatsune)” – 여우족의 비밀 거주지
char_kasumi,DeveloperReference,Affiliation,환술사 집단 “은안의 서원” 출신 / 현재는 독립 정보상
char_kasumi,DeveloperReference,JobDisplay,무녀
char_kasumi,DeveloperReference,RaceDisplay,여우족 (Foxkin)
char_kasumi,DeveloperReference,SourceSheet,원본 비교표
char_kasumi,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_kasumi,DeveloperReference,LastReviewedDate,2026-07-31
char_lichel,CharacterDefinition,CharacterID,char_lichel
char_lichel,CharacterDefinition,DisplayName,리첼
char_lichel,CharacterDefinition,EnglishName,Lichel
char_lichel,CharacterDefinition,NameKey,CHAR_LICHEL_NAME
char_lichel,CharacterDefinition,RaceID,race_ratkin
char_lichel,CharacterDefinition,JobID,job_explorer
char_lichel,CharacterDefinition,Gender,여성
char_lichel,CharacterDefinition,AgeDisplay,19세
char_lichel,CharacterDefinition,HeightDisplay,152cm
char_lichel,CharacterDefinition,IsAvailable,TRUE
char_lichel,CharacterDefinition,UnlockConditionID,unlock_lichel_first_meeting
char_lichel,CharacterDefinition,DefaultAreaID,area_tbd
char_lichel,CharacterDefinition,Summary,"“도망치는 게 아니라, 살아남는 거야. 리첼은 그림자 속에서 웃는 생존자 — 세상에 속지 않으려는 작은 쥐다.”"
char_lichel,CharacterDefinition,SymbolMotif,열쇠 / 그림자 / 잔불 (자유와 생존의 상징)
char_lichel,CharacterDefinition,ThemeColor,#B3B3B3 (회색) / #F1C27D (피치톤 하이라이트)
char_lichel,CharacterAppearance,Hair,"회백색 단발, 귀 뒤로 흩어지는 가는 잔머리"
char_lichel,CharacterAppearance,Eyes,"회색빛에 분홍이 섞인 색, 날카롭지만 귀여움"
char_lichel,CharacterAppearance,BodyImpression,"작고 날렵한 체형, 움직임이 빠르고 표정 변화가 풍부함"
char_lichel,CharacterAppearance,Outfit,짙은 회색 망토 + 가죽 브라톱 + 반바지 + 허리엔 자물쇠와 열쇠 고리 도둑풍이지만 귀엽게 꾸민 느낌
char_lichel,CharacterAppearance,Accessories,"귀걸이 대신 열쇠 모양 장식, 꼬리 끝엔 작은 종"
char_lichel,CharacterAppearance,Features,"작은 둥근 귀, 긴 꼬리, 손끝이 기민함. 움직일 때 거의 소리가 없음. 냄새에 민감."
char_lichel,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 어두운 시장 거리, 회색 망토, 꼬리와 종, 표정 다양성 강조"
char_lichel,CharacterAppearance,PortraitAddress,Characters/lichel/Portrait
char_lichel,CharacterAppearance,FullBodyAddress,Characters/lichel/FullBody
char_lichel,CharacterAppearance,PrefabAddress,Characters/lichel/Prefab
char_lichel,CharacterAppearance,AnimatorControllerAddress,Characters/lichel/AnimatorController
char_lichel,CharacterPersonality,PersonalityTags,"재치, 생존력, 장난, 현실주의, 은근한 정"
char_lichel,CharacterPersonality,SpeechStyle,"빠른 말투, “흥~” 하는 콧소리 자주 냄. 대화 중 상대의 반응을 눈으로 관찰함. 가끔 농담으로 긴장을 풀려 함."
char_lichel,CharacterPersonality,Trauma,어린 시절 먹을 걸 훔치다 잡혀서 추방당함. 그때부터 “믿을 건 내 손뿐”이라 생각하며 살아왔음.
char_lichel,CharacterPersonality,Desire,"돈이나 물건보다 ‘믿을 수 있는 사람’을 갖고 싶어 함. 겉으론 부정하지만, 내면엔 따뜻한 유대에 굶주려 있음."
char_lichel,CharacterPersonality,Background,"섬의 폐허 도시에서 자란 고아. 빠른 손놀림과 눈치로 생존하며, 길드의 정보원을 겸하고 있음. 플레이어를 처음 만날 때는 지갑을 훔치려다 들키지만, 그의 “순진한 반응”에 흥미를 느끼고 동행하게 된다. 점점 신뢰를 배워가며, 자신의 삶이 “도둑질”만은 아니었음을 깨닫게 된다."
char_lichel,CharacterPersonality,VoiceConcept,빠르고 장난기 많은 여성 목소리. 가벼운 톤 속에 감정이 섞여 있음. 웃음소리가 짧고 날카로운 편.
char_lichel,CharacterGameplayDefinition,NpcRoles,Merchant | QuestGiver
char_lichel,CharacterGameplayDefinition,InteractionTypes,Dialogue | Trade | Quest | Gift
char_lichel,CharacterGameplayDefinition,ShopID,shop_lichel
char_lichel,CharacterGameplayDefinition,CraftingStationID,station_lichel
char_lichel,CharacterGameplayDefinition,DefaultAffinity,0
char_lichel,CharacterGameplayDefinition,MaxAffinity,100
char_lichel,CharacterGameplayDefinition,GiftProfileID,gift_lichel
char_lichel,CharacterGameplayDefinition,QuestGroupID,quest_lichel
char_lichel,CharacterGameplayDefinition,RecruitmentConditionID,
char_lichel,CharacterGameplayDefinition,CompanionAbilityID,
char_lichel,CharacterGameplayDefinition,WorkAbilityID,work_salvage
char_lichel,CharacterGameplayDefinition,ScheduleID,schedule_lichel
char_lichel,CharacterGameplayDefinition,SpawnPointID,spawn_lichel_default
char_lichel,CharacterDialogueSet,DialogueTableID,dlg_lichel
char_lichel,CharacterDialogueSet,Greeting,"“흥, 또 왔네? 이번엔 뭐 잃어버릴 거야?”"
char_lichel,CharacterDialogueSet,RandomTalk,“나한테 들키면 끝이야. 근데… 너라면 한 번쯤은 봐줄 수도 있지.”
char_lichel,CharacterDialogueSet,AffinityReactions,"• 무관심: “훗, 넌 돈 냄새도 안 나네. 재미없어.” • 호기심: “응? 이걸 나한테 주는 거야? …진짜?” • 신뢰: “내가 먼저 손 내미는 거, 진짜 드문 일이야.” • 애정: “너랑 있으면 도둑질 안 해도 심장이 바빠져.” • 사랑: “이제 나한테 필요한 건 열쇠도, 돈도 아니야… 너야.”"
char_lichel,CharacterDialogueSet,PreferredItems,"좋아함: 금화, 보석, 간식, 고양이 피하지 / 싫어함: 큰 소리, 빚, 불신"
char_lichel,CharacterDialogueSet,EventLines,"“네 손이 따뜻하네… 이런 느낌, 진짜 오랜만이야.”"
char_lichel,CharacterDialogueSet,ExpressionTags,장난 / 수줍음 / 방어 / 안도 / 고백
char_lichel,CharacterDialogueSet,LocalizationTable,Character
char_lichel,CharacterRelationship,RelationshipRaw,"• 플레이어: “호기심 대상 → 동료 → 의지 대상”으로 발전 • 벨라모르타: 거래 관계, 가끔 이용당하지만 존경도 함 • 미루(슬라임): 도둑질 대상이었지만, 친구가 됨 • 하르카: ‘말도 안 되는 정의감’이라 부르며 놀리지만 은근히 좋아함"
char_lichel,CharacterRelationship,RelationshipTableID,rel_lichel
char_lichel,DeveloperReference,Origin,“그림 마켓(Glim Market)” – 섬의 어두운 상점 거리
char_lichel,DeveloperReference,Affiliation,정보 브로커 / 도둑길드 ‘더스트 테일’ 소속
char_lichel,DeveloperReference,JobDisplay,탐험가
char_lichel,DeveloperReference,RaceDisplay,쥐족 (Ratkin)
char_lichel,DeveloperReference,SourceSheet,원본 비교표
char_lichel,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_lichel,DeveloperReference,LastReviewedDate,2026-07-31
char_chesca,CharacterDefinition,CharacterID,char_chesca
char_chesca,CharacterDefinition,DisplayName,체스카
char_chesca,CharacterDefinition,EnglishName,Chesca
char_chesca,CharacterDefinition,NameKey,CHAR_CHESCA_NAME
char_chesca,CharacterDefinition,RaceID,race_mimickin
char_chesca,CharacterDefinition,JobID,job_relic_collector
char_chesca,CharacterDefinition,Gender,여성
char_chesca,CharacterDefinition,AgeDisplay,22세 (외형 기준)
char_chesca,CharacterDefinition,HeightDisplay,160cm (상자 밖으로 나왔을 때)
char_chesca,CharacterDefinition,IsAvailable,TRUE
char_chesca,CharacterDefinition,UnlockConditionID,unlock_chesca_first_meeting
char_chesca,CharacterDefinition,DefaultAreaID,area_tbd
char_chesca,CharacterDefinition,Summary,"“세상은 나를 닫아뒀고, 나는 그 안에서 편해졌어. 체스카는 닫힌 상자 속의 정령 — 하지만 마음만큼은, 언젠가 열리고 싶어 한다.”"
char_chesca,CharacterDefinition,SymbolMotif,상자 / 열쇠 / 봉인 (닫힌 마음과 신뢰의 상징)
char_chesca,CharacterDefinition,ThemeColor,#836C57 (브론즈 브라운) / #C9B79E (모래빛 금속톤)
char_chesca,CharacterAppearance,Hair,"짙은 갈색 롱헤어, 끝이 상자 안에 눌린 듯 결이 살짝 흐트러짐"
char_chesca,CharacterAppearance,Eyes,"황금빛 홍채, 보석처럼 반짝이며 어둠 속에서도 빛남"
char_chesca,CharacterAppearance,BodyImpression,"날씬하고 청초한 인상, 그러나 상자 속에 웅크린 자세가 기본"
char_chesca,CharacterAppearance,Outfit,상자 내부의 천이 옷처럼 몸을 감싸는 형태. 겉으로 나올 때는 검은 드레스 형태로 변형됨
char_chesca,CharacterAppearance,Accessories,"鍵(열쇠) 모양 귀걸이, 상자 내부엔 금속 사슬 장식과 푸른 보석 조각"
char_chesca,CharacterAppearance,Features,"허리 아래로는 상자 속에 연결된 듯한 구조. 상자 덮개는 의지에 따라 열리고 닫히며, ‘입’처럼 작동할 수 있음. 감정이 흔들릴 때 상자에서 금속음이 살짝 들림."
char_chesca,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 어두운 폐허 배경, 반쯤 열린 상자, 상자 안에서 얼굴을 내민 소녀, 금속광택 강조"
char_chesca,CharacterAppearance,PortraitAddress,Characters/chesca/Portrait
char_chesca,CharacterAppearance,FullBodyAddress,Characters/chesca/FullBody
char_chesca,CharacterAppearance,PrefabAddress,Characters/chesca/Prefab
char_chesca,CharacterAppearance,AnimatorControllerAddress,Characters/chesca/AnimatorController
char_chesca,CharacterPersonality,PersonalityTags,"내향적, 방어적, 호기심, 집착, 유약하지만 집요"
char_chesca,CharacterPersonality,SpeechStyle,조용하고 속삭이는 말투. 대화 중 종종 “탁—” 하고 상자를 두드리는 소리를 냄. 감정이 불안할 때 스스로 상자를 ‘덮음’.
char_chesca,CharacterPersonality,Trauma,과거 인간들이 그녀를 “보물함”으로만 취급해 물건을 빼앗고 떠남. 그 뒤로 외부 세계에 대한 불신이 생김. ‘보여지는 존재’가 되는 걸 두려워함.
char_chesca,CharacterPersonality,Desire,"진심으로 “열쇠 없이도” 자신을 열어줄 사람을 찾고 있음. 즉, 물질이 아닌 마음의 신뢰를 통해 연결되고 싶어 함."
char_chesca,CharacterPersonality,Background,"체스카는 한때 고대 문명을 지키던 ‘보물의 정령’이었으나, 탐욕스러운 인간들로 인해 수백 년간 상자 속에 봉인되어 지냈다. 그녀는 세상 밖의 소리를 들으며 외로이 시간을 보내다, 플레이어가 상자를 열었을 때 오랜 잠에서 깨어난다. 하지만 세상에 대한 불신 때문에 상자 밖으로 완전히 나오는 것을 거부한다."
char_chesca,CharacterPersonality,VoiceConcept,"낮고 잔잔한 여성 목소리, whisper tone. 숨소리가 섞인 대사, 속삭이는 감정 연기 중심."
char_chesca,CharacterGameplayDefinition,NpcRoles,QuestGiver | Special
char_chesca,CharacterGameplayDefinition,InteractionTypes,Dialogue | Quest | Gift
char_chesca,CharacterGameplayDefinition,ShopID,
char_chesca,CharacterGameplayDefinition,CraftingStationID,
char_chesca,CharacterGameplayDefinition,DefaultAffinity,0
char_chesca,CharacterGameplayDefinition,MaxAffinity,100
char_chesca,CharacterGameplayDefinition,GiftProfileID,gift_chesca
char_chesca,CharacterGameplayDefinition,QuestGroupID,quest_chesca
char_chesca,CharacterGameplayDefinition,RecruitmentConditionID,
char_chesca,CharacterGameplayDefinition,CompanionAbilityID,
char_chesca,CharacterGameplayDefinition,WorkAbilityID,work_relic
char_chesca,CharacterGameplayDefinition,ScheduleID,schedule_chesca
char_chesca,CharacterGameplayDefinition,SpawnPointID,spawn_chesca_default
char_chesca,CharacterDialogueSet,DialogueTableID,dlg_chesca
char_chesca,CharacterDialogueSet,Greeting,“또 왔네… 이번엔 무슨 이유로 상자를 연 거야?”
char_chesca,CharacterDialogueSet,RandomTalk,“밖은 너무 밝아. 난 이 어둠이 좋아. 조용하니까.”
char_chesca,CharacterDialogueSet,AffinityReactions,"• 무관심: “네가 가진 열쇠는… 탐욕의 냄새가 나.” • 호기심: “넌 왜 나를 열었지? 그냥 보물이 궁금해서?” • 신뢰: “이상해… 널 볼 땐 상자가 덜 답답해.” • 애정: “내가 문을 열면, 넌 도망치지 않을 거지?” • 사랑: “네 손으로만 내 덮개를 열게 해줄게. 그건 나한테… ‘사랑’이야.”"
char_chesca,CharacterDialogueSet,PreferredItems,"좋아함: 오래된 열쇠, 보석, 천 조각, 향초 / 싫어함: 시끄러운 소리, 금속망치, 불빛"
char_chesca,CharacterDialogueSet,EventLines,“처음이야… 누군가가 내 안을 들여다봐도 무섭지 않은 건.”
char_chesca,CharacterDialogueSet,ExpressionTags,무표정 / 수줍음 / 고백 / 방어 / 신뢰
char_chesca,CharacterDialogueSet,LocalizationTable,Character
char_chesca,CharacterRelationship,RelationshipRaw,"• 플레이어: 처음엔 침입자라 여겨 공격하지만, 시간이 지나며 대화를 나누게 됨 • 벨라모르타: 흥미의 대상으로 여김. ‘보물’이라는 개념을 공유 • 리첼: 폐허에서 자주 만나는 동료, 서로 “상자-자물쇠” 관계라며 놀림"
char_chesca,CharacterRelationship,RelationshipTableID,rel_chesca
char_chesca,DeveloperReference,Origin,“오르페오 폐허 (Orpheo Ruins)” — 고대 보물창고 유적지
char_chesca,DeveloperReference,Affiliation,독립 개체. 유적 탐사자들이 ‘전설의 보물상자’라 부름
char_chesca,DeveloperReference,JobDisplay,유적의 수집가
char_chesca,DeveloperReference,RaceDisplay,미믹족 (Mimickin)
char_chesca,DeveloperReference,SourceSheet,원본 비교표
char_chesca,DeveloperReference,DataStatus,기획 기반 임시값 포함
char_chesca,DeveloperReference,LastReviewedDate,2026-07-31
char_lanhua,CharacterDefinition,CharacterID,char_lanhua
char_lanhua,CharacterDefinition,DisplayName,란후아
char_lanhua,CharacterDefinition,EnglishName,LanHua
char_lanhua,CharacterDefinition,NameKey,CHAR_LANHUA_NAME
char_lanhua,CharacterDefinition,RaceID,race_tigerkin
char_lanhua,CharacterDefinition,JobID,job_martial_artist
char_lanhua,CharacterDefinition,Gender,여성
char_lanhua,CharacterDefinition,AgeDisplay,28세
char_lanhua,CharacterDefinition,HeightDisplay,171cm
char_lanhua,CharacterDefinition,IsAvailable,TRUE
char_lanhua,CharacterDefinition,UnlockConditionID,unlock_lanhua_first_meeting
char_lanhua,CharacterDefinition,DefaultAreaID,area_tbd
char_lanhua,CharacterDefinition,Summary,"“힘은 검이 아니라, 마음에서 흐른다. 란후아는 상처받은 무인 — 그러나 다시 세상을 지키려는 호랑이의 혼을 품고 있다.”"
char_lanhua,CharacterDefinition,SymbolMotif,호랑이 / 대나무 / 검은 바람 / 도장 깃발
char_lanhua,CharacterDefinition,ThemeColor,#D43C2D (호랑이 붉은색) / #F0C13E (금빛 줄무늬) / #2A1E1B (흑갈 바탕)
char_lanhua,CharacterAppearance,Hair,"흑자색(검은빛에 금빛이 도는 머리), 묶은 포니테일. 움직일 때마다 단정하게 흔들림"
char_lanhua,CharacterAppearance,Eyes,"호박빛 눈동자, 강렬한 시선이지만 따뜻한 여운이 있음"
char_lanhua,CharacterAppearance,BodyImpression,근육선이 아름다운 전사형. 강인함과 여성스러움이 균형 잡힌 체형
char_lanhua,CharacterAppearance,Outfit,"중화풍 무술복(紅黑 조합), 허리에 금끈. 수련 시엔 상의가 짧아 복근이 살짝 드러나며, 붉은 손띠를 착용."
char_lanhua,CharacterAppearance,Accessories,"호랑이 이빨 펜던트, 금속 팔찌, 도장 상징 팔끈"
char_lanhua,CharacterAppearance,Features,"짙은 호랑이 무늬 줄무늬, 귀와 꼬리가 진한 금빛 털로 덮여 있음. 분노 시 눈동자가 빛나며 꼬리가 부풀어 오름."
char_lanhua,CharacterAppearance,IllustrationStyle,"일본 애니풍 고정 – 중화풍 도장 배경, 붉은 무술복, 바람에 흩날리는 머리, 근육선과 붓 터치 느낌 강조 (홍등 조명 추천)"
char_lanhua,CharacterAppearance,PortraitAddress,Characters/lanhua/Portrait
char_lanhua,CharacterAppearance,FullBodyAddress,Characters/lanhua/FullBody
char_lanhua,CharacterAppearance,PrefabAddress,Characters/lanhua/Prefab
char_lanhua,CharacterAppearance,AnimatorControllerAddress,Characters/lanhua/AnimatorController
char_lanhua,CharacterPersonality,PersonalityTags,"진중, 정의감, 단호함, 승부욕, 따뜻한 자애"
char_lanhua,CharacterPersonality,SpeechStyle,단정하고 짧은 말투. 사람을 볼 때 눈을 피하지 않음. 기분이 좋아지면 꼬리를 살짝 흔듦.
char_lanhua,CharacterPersonality,Trauma,"과거 제자를 전투 중 잃고, “힘은 반드시 누군가를 상처입힌다”는 죄책감을 품고 있음. 이후 혼자서만 수련하며 ‘강함의 의미’를 다시 찾고 있음."
char_lanhua,CharacterPersonality,Desire,"싸움이 아닌, “지킬 수 있는 힘”을 배우고 싶음. 누군가에게 자신의 힘이 도움이 되는 순간을 진심으로 원함."
char_lanhua,CharacterPersonality,Background,"전쟁 중 도장을 지키려다 제자를 잃은 뒤, 세상과 단절하고 섬으로 흘러옴. 이후 섬의 폭풍 해안을 수련장 삼아 무예를 연마하며, ‘자기 수련의 길’을 걷고 있음. 플레이어와의 만남은, 그가 “도장 폐허” 근처에서 쓰러졌을 때 그녀가 구조하며 시작된다. 플레이어를 ‘제자’로 삼을지, ‘동료’로 여길지는 호감도에 따라 달라진다."
char_lanhua,CharacterPersonality,VoiceConcept,"중저음 여성 목소리, 절제된 힘이 느껴지는 톤. 가끔 미소를 띌 때 어조가 부드럽게 풀림."
char_lanhua,CharacterGameplayDefinition,NpcRoles,QuestGiver | Companion | Special
char_lanhua,CharacterGameplayDefinition,InteractionTypes,Dialogue | Quest | Gift | Recruit | Train
char_lanhua,CharacterGameplayDefinition,ShopID,
char_lanhua,CharacterGameplayDefinition,CraftingStationID,
char_lanhua,CharacterGameplayDefinition,DefaultAffinity,0
char_lanhua,CharacterGameplayDefinition,MaxAffinity,100
char_lanhua,CharacterGameplayDefinition,GiftProfileID,gift_lanhua
char_lanhua,CharacterGameplayDefinition,QuestGroupID,quest_lanhua
char_lanhua,CharacterGameplayDefinition,RecruitmentConditionID,recruit_lanhua
char_lanhua,CharacterGameplayDefinition,CompanionAbilityID,ability_lanhua
char_lanhua,CharacterGameplayDefinition,WorkAbilityID,work_training
char_lanhua,CharacterGameplayDefinition,ScheduleID,schedule_lanhua
char_lanhua,CharacterGameplayDefinition,SpawnPointID,spawn_lanhua_default
char_lanhua,CharacterDialogueSet,DialogueTableID,dlg_lanhua
char_lanhua,CharacterDialogueSet,Greeting,"“수련을 마쳤나? 그렇다면 이제, 진짜 싸움을 배워라.”"
